type, location, category
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EUystVwtQvk.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YewEvP9puBk.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Y-eZ8Eqc93E.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SlvM0_PVZd4.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/a2-KKCKv81M.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UqxxG5gf6v4.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SDdIMwKipxE.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EKiauqNIdPU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WiGISE1Jn9M.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Jk9yt_4cAlg.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LUd_5n8NfXw.txt,documentation
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VoOoBNniq6A.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Glb2k3sUpzo.txt,documentation
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eyPw6a86jx4.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MZT49kXLNvU.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ffozhz91lPM.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fF2DGbbNmTg.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OATOH9jt_2c.txt,arrears
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PniPEaa0zTo.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fRCKEWb_2wY.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YLwUbUr4EWQ.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SRfuPt03yUk.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/G07AM2p94Lk.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XW_2Rw_AKV4.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Zzc-oLZaQBA.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PSzzj8lB19U.txt,fax
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Mxsx_4yshCI.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HWLNrbIeJWs.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LZaLTKZF3RI.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cbghbOX7CWE.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QnHPZ115f_U.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bXeoQV0IH6I.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/c22PyPKwPi8.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NZnaGiQDS7s.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/b7xlX5ieIao.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Gvh37VyTk-I.txt,make payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KtqkhZldgtY.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DTTneEvDE5o.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DmNlLMJ7QoQ.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Xw3YQre2RrU.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/I00H6TqlmoM.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MwdDcsV1Clg.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eyqJIjOCbWE.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cT1UCOUs460.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YVC_MApfR4s.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SUj9mPA-0aE.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HCl7EqAwng0.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TqNkJIJNNK0.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VTc-MCcIUH0.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WiR5Dy6_8SA.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/F55mV7sMjLA.txt,fee
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RDEVvpDWmEw.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FA4-h92NDEk.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PQm64PhzKoA.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FAg09fXmSmw.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QGPIvwEOcvk.txt,fee
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AcUReRzYZiA.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FwOLsbQTgjA.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JVEMQCFiK3A.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HpPzZUa3IBI.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bgyJqTutdaE.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Hzz4Z--65LE.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JbH1zr6mRhc.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HO4BkoMEHWw.txt,login
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UqXbdGL-vtI.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EAPBuCQKRyc.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/G11G35wYsgE.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GTtnSRG_RFY.txt,complaints
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SG4SabY1Kz0.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RYaYZjrFJvQ.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/H2F9hPNbS78.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EFX6zaaNRtc.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SKVhwBUWGSI.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BQBbEMZopJE.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MXeyHq1K_Qs.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UARLZNHAbi0.txt,child care
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MRR7L2BK2jU.txt,cant make payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/P6i_EOw0xIc.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/d8vnmcgoocI.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Erc8HpHH11c.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QOqBJs03cbg.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/H6DQK1hDrSg.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QGr2g7hvPvg.txt,payment modification
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/M_P8cXNyXMw.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XVA_1fDzg8g.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/e74RyqcSNew.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SGgDJuyN8Xg.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GBFrVYJkaJQ.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/V89p5I3HQZ0.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QK8WRqS3OSY.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/D_ydf77KiJU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/C9NJ4hiPMwM.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EEmylCKHVTU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aQMtGvtH3l0.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TNHLHAHDv_U.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FVnWJLS-unk.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/T9rziFOhViA.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/I6CYoVzvPwc.txt,login
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Nl6LhDRo-ew.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MUrEgijmk3k.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/N_56gGLooEA.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HEJ1WjN37ps.txt,fee
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Hf85InLYcEk.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RtgBvwC0a2k.txt,payment modification
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZVPBR0EHjSk.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cdcwnC8Vf40.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/L6KJFAqf9yY.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/arlFC7wVt84.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/C3Q9bGD-V9c.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dQbstQqVZcY.txt,snap
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VkLygUJzwx0.txt,snap
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/e5SSKQpzfNg.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eKbYXxXPhTU.txt,cant make payments
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aGPUabUaZoA.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FmRbsOibaN0.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fEYZM1L34YQ.txt,child care
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/V-fOmQSEh8M.txt,documentation
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/d2A98JqyA9I.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XwCBgPag3Q8.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AtYYE6Sh5uw.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/R7KgGV7hq9k.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/H5icXy_Mtac.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/I4i0ghDYSIU.txt,gratitude
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OOX_eu2MDCU.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XdonFyp-iwA.txt,complaints
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/G1aifOqQIJQ.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/E0I2VDvz6D4.txt,not received payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MGQEtb0TiGM.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dt5i2sTyEJg.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/X4MvF9ILzow.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/S6hOmGIcpDA.txt,fax
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EycJoBgOhcE.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TXc2XCosJPw.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Inr2HwFuZe0.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/W-hV-zwxClw.txt,open case
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dqmnU6h9qLg.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Pv688mtrMCg.txt,insufficient response
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aQwBrd1DMlE.txt,info about parent
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/M8xRBWO-iW4.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RAjiyzIkL8s.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NohxbGCAIGE.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CM-7PX9ah7Y.txt,payment history
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZEPgOfz5y88.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dlKRJuvBZNs.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/H5MOEAWp_S8.txt,contact human
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fNbUOo_a5eo.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OcQvPUp5Ilw.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cwchI6U3aYM.txt,verification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NgB3OAC4hxY.txt,online action
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VOYk-0gUYWQ.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SecYwloUthI.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CbeEwabPMI0.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/C3F3Ro0_rvM.txt,card
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ar48z6MYjow.txt,info about parent
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XUZ20J2mVr4.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/E0YFrQrpSbw.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eXt123YxB5Y.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JAOiHTHNDx0.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NPzVlrDLpHA.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/egltOxiiDRA.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QSb061KWQLs.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/btbkUqmXTrE.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QhyWDCNSZu4.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TQMmG7isvOE.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J49im61uXgU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fgdcrEGbKOU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SC67INpaG6M.txt,snap
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XXTmiNgjB-M.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KHfGjuGNSB8.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AzoZfd6hg9M.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/P7NOmP8ckkg.txt,arrears
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UATvTHJhQ8M.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SZwZStMkatQ.txt,estimate payments
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bgcpYejfRh8.txt,snap
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IugX4Ry0lpA.txt,insufficient response
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/drZUHAiWXjI.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Le9eZTAOhm8.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eh3vFh5XVgo.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/D3vsRM7e1us.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OzS3fN5rQAw.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YMRJIQQ5AxI.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AN93ncltg6o.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CojKBEFQjcM.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aIx6PdUxlYY.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FCpLQ5EXnIo.txt,not received payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/faVRjrUpeaM.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BkOOHMGUPZY.txt,info about parent
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J5wD7Qv6YJg.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SXE8wmL_6xM.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Z0MT-uUH080.txt,login
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VJ-zaQvSwSI.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bAFLPNlOarM.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VehgdduvqkA.txt,support inquiries
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/f0p5yg3y82Y.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/a86i5pkh4CE.txt,child care
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dANHzA4wfGM.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CwySmjjBaIU.txt,snap
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cweaAum5rng.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XhI2FwTXSqo.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZX8TxHrZiWw.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/R5LN3JXWLUo.txt,emancipation
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cHc1FBeUa2o.txt,tanf
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XN932sA9pC0.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OZmlHmbfhPA.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OX2Tq6EKQSA.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FSJObxoMdMI.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TdsP67SE9zc.txt,contact human
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ax3nQEuauc4.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UZmyEnQKGiU.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ENDNqaNVDoU.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Uw80nrwC8AE.txt,contact human
